Date, Humidity (%), Temperature (°C), Soil Moisture (%), Humidity Purcentage (%)
March 01 2025 15:32:53, 32.210445, 14.082909, 1631, 58.477612
March 01 2025 15:33:53, 32.931328, 14.317131, 1627, 58.597015
March 01 2025 15:34:53, 31.166840, 14.443970, 1641, 58.179104
March 01 2025 15:35:54, 31.811333, 14.736557, 1637, 58.298508
March 01 2025 15:36:54, 30.947304, 14.850044, 1635, 58.358208
March 01 2025 15:37:54, 30.474281, 14.850235, 1639, 58.238808
March 01 2025 15:38:54, 30.077267, 14.796448, 1642, 58.149254
March 01 2025 15:39:55, 30.879593, 14.690018, 1638, 58.268658
March 01 2025 15:40:55, 30.286026, 14.536285, 1642, 58.149254
March 01 2025 15:41:55, 31.252861, 14.422226, 1641, 58.179104
March 01 2025 15:42:55, 31.350040, 14.457703, 1642, 58.149254
March 01 2025 15:43:55, 32.767010, 14.671707, 1644, 58.089554
March 01 2025 15:44:56, 31.775665, 14.788246, 1636, 58.328358
March 01 2025 15:45:56, 32.300568, 14.830399, 1645, 58.059700
March 01 2025 15:46:56, 31.876278, 14.894676, 1637, 58.298508
March 01 2025 15:47:56, 30.841827, 15.000153, 1634, 58.388062
March 01 2025 15:48:57, 31.901932, 14.947510, 1633, 58.417912
March 01 2025 15:49:57, 31.206322, 14.918900, 1636, 58.328358
March 01 2025 15:50:57, 32.600498, 15.194702, 1635, 58.358208
March 01 2025 15:51:57, 32.196522, 15.479660, 1635, 58.358208
March 01 2025 15:52:58, 30.665493, 15.227509, 1641, 58.179104
March 01 2025 15:53:58, 31.543159, 14.929771, 1645, 58.059700
March 01 2025 15:54:58, 31.493950, 14.691544, 1643, 58.119404
March 01 2025 15:55:58, 32.273769, 14.270592, 1638, 58.268658
March 01 2025 15:56:59, 33.197784, 14.349556, 1638, 58.268658
March 01 2025 15:57:59, 34.132862, 14.518738, 1642, 58.149254
March 01 2025 15:58:59, 33.369732, 14.692497, 1638, 58.268658
March 01 2025 15:59:59, 32.088470, 14.212799, 1638, 58.268658
March 01 2025 16:00:59, 33.562088, 13.798904, 1626, 58.626865
March 01 2025 16:02:00, 34.202957, 13.974190, 1637, 58.298508
March 01 2025 16:03:00, 33.724022, 14.247322, 1639, 58.238808
March 01 2025 16:04:00, 34.263611, 14.818573, 1635, 58.358208
March 01 2025 16:05:00, 32.815361, 14.896202, 1642, 58.149254
March 01 2025 16:06:01, 32.441711, 14.509010, 1637, 58.298508
March 01 2025 16:07:01, 33.486557, 14.774132, 1648, 57.970150
March 01 2025 16:08:01, 31.822872, 14.710045, 1648, 57.970150
March 01 2025 16:09:01, 32.855034, 14.865494, 1648, 57.970150
March 01 2025 16:10:02, 34.389019, 14.970398, 1650, 57.910446
March 01 2025 16:11:02, 33.165741, 15.087700, 1651, 57.880596
March 01 2025 16:12:02, 32.983112, 15.195656, 1659, 57.641792
March 01 2025 16:13:02, 31.561852, 15.129662, 1653, 57.820896
March 01 2025 16:14:03, 31.530285, 15.010834, 1651, 57.880596
March 01 2025 16:15:03, 31.490040, 15.119934, 1646, 58.029850
March 01 2025 16:16:03, 31.830120, 15.189934, 1647, 58.000000
March 01 2025 16:17:03, 32.715702, 15.159988, 1649, 57.940300
March 01 2025 16:18:03, 33.012390, 15.305519, 1648, 57.970150
March 01 2025 16:19:04, 32.579803, 15.331459, 1649, 57.940300
March 01 2025 16:20:04, 31.902599, 15.371513, 1647, 58.000000
March 01 2025 16:21:04, 31.297684, 15.356827, 1655, 57.761192
March 01 2025 16:22:04, 32.354736, 15.189743, 1655, 57.761192
March 01 2025 16:23:05, 31.334591, 15.031624, 1652, 57.850746
March 01 2025 16:24:05, 32.968616, 15.076256, 1651, 57.880596
March 01 2025 16:25:05, 31.872654, 14.982224, 1651, 57.880596
March 01 2025 16:26:05, 32.474709, 15.018272, 1651, 57.880596
March 01 2025 16:27:06, 32.746983, 15.082359, 1654, 57.791046
March 01 2025 16:28:06, 31.722832, 14.957619, 1648, 57.970150
March 01 2025 16:29:06, 32.260895, 14.975357, 1650, 57.910446
March 01 2025 16:30:06, 31.336880, 14.895821, 1651, 57.880596
March 01 2025 16:31:06, 32.316494, 14.799309, 1645, 58.059700
March 01 2025 16:32:07, 32.538509, 14.977264, 1659, 57.641792
March 01 2025 16:33:07, 31.381702, 14.908218, 1648, 57.970150
March 01 2025 16:34:07, 31.163883, 14.764595, 1654, 57.791046
March 01 2025 16:35:07, 32.147026, 14.661980, 1655, 57.761192
March 01 2025 16:36:08, 33.320332, 14.676285, 1649, 57.940300
March 01 2025 16:37:08, 33.722878, 14.865112, 1658, 57.671642
March 01 2025 16:38:08, 33.543110, 14.816475, 1655, 57.761192
March 01 2025 16:39:08, 33.640289, 14.872169, 1648, 57.970150
March 01 2025 16:40:09, 33.654785, 14.979362, 1657, 57.701492
March 01 2025 16:41:09, 33.805180, 14.771652, 1648, 57.970150
March 01 2025 16:42:09, 32.601357, 14.620972, 1646, 58.029850
March 01 2025 16:43:09, 32.288647, 14.490509, 1648, 57.970150
March 01 2025 16:44:10, 31.643295, 14.473152, 1650, 57.910446
March 01 2025 16:45:10, 32.320786, 14.418411, 1655, 57.761192
March 01 2025 16:46:10, 32.327747, 14.400291, 1651, 57.880596
March 01 2025 16:47:10, 31.724834, 14.315224, 1647, 58.000000
March 01 2025 16:48:10, 32.488728, 14.344025, 1648, 57.970150
March 01 2025 16:49:11, 32.432175, 14.556694, 1645, 58.059700
March 01 2025 16:50:11, 32.783031, 14.687157, 1645, 58.059700
March 01 2025 16:51:11, 32.549953, 14.839745, 1645, 58.059700
March 01 2025 16:52:11, 32.211590, 14.747238, 1648, 57.970150
March 01 2025 16:53:12, 32.349110, 14.902306, 1645, 58.059700
March 01 2025 16:54:12, 31.414700, 14.516830, 1647, 58.000000
March 01 2025 16:55:12, 32.009602, 14.436340, 1645, 58.059700
March 01 2025 16:56:12, 32.085037, 14.325142, 1649, 57.940300
March 01 2025 16:57:13, 32.724190, 14.269257, 1644, 58.089554
March 01 2025 16:58:13, 32.943916, 14.265060, 1644, 58.089554
March 01 2025 16:59:13, 32.422733, 14.130783, 1639, 58.238808
March 01 2025 17:00:13, 32.890701, 14.232635, 1637, 58.298508
March 01 2025 17:01:13, 32.258987, 14.063454, 1630, 58.507462
March 01 2025 17:02:14, 32.749271, 14.126968, 1632, 58.447762
March 01 2025 17:03:14, 33.534622, 14.338684, 1632, 58.447762
March 01 2025 17:04:14, 32.864952, 14.382362, 1637, 58.298508
March 01 2025 17:05:14, 32.596111, 14.547157, 1637, 58.298508
March 01 2025 17:06:15, 33.294392, 14.599609, 1634, 58.388062
March 01 2025 17:07:15, 32.225513, 14.598656, 1631, 58.477612
March 01 2025 17:08:15, 32.082748, 14.664650, 1632, 58.447762
March 01 2025 17:09:15, 32.205582, 14.541817, 1641, 58.179104
March 01 2025 17:10:16, 32.148647, 14.428902, 1638, 58.268658
March 01 2025 17:11:16, 33.274651, 14.305115, 1632, 58.447762
March 01 2025 17:12:16, 33.951759, 14.336777, 1642, 58.149254
