Date, Humidity (%), Temperature (°C), Soil Moisture (%), Humidity Purcentage (%)
March 01 2025 15:56:26, 32.353687, 17.205238, 1584, 59.880596
March 01 2025 15:57:26, 32.527733, 17.198944, 1555, 60.746269
March 01 2025 15:58:26, 32.061672, 17.119980, 1571, 60.268658
March 01 2025 15:59:26, 32.051659, 17.203140, 1567, 60.388062
March 01 2025 16:00:27, 32.126236, 17.314720, 1535, 61.343285
March 01 2025 16:01:27, 31.173325, 17.285919, 1535, 61.343285
March 01 2025 16:02:27, 32.117462, 17.287636, 1578, 60.059700
March 01 2025 16:03:27, 32.184601, 17.344856, 1511, 62.059700
March 01 2025 16:04:27, 30.057335, 17.191887, 1498, 62.447762
March 01 2025 16:05:28, 30.887222, 17.218399, 1535, 61.343285
March 01 2025 16:06:28, 32.172775, 17.377472, 1493, 62.597015
March 01 2025 16:07:28, 30.786228, 17.386436, 1523, 61.701492
March 01 2025 16:08:28, 30.054855, 17.201424, 1555, 60.746269
March 01 2025 16:09:29, 30.607128, 17.211914, 1501, 62.358208
March 01 2025 16:10:29, 30.414391, 17.268562, 1520, 61.791046
March 01 2025 16:11:29, 29.892063, 17.215157, 1493, 62.597015
March 01 2025 16:12:29, 32.738781, 17.341614, 1506, 62.208954
March 01 2025 16:13:30, 32.810211, 17.512894, 1520, 61.791046
March 01 2025 16:14:30, 31.819725, 17.580986, 1535, 61.343285
March 01 2025 16:15:30, 30.757141, 17.540169, 1533, 61.402985
March 01 2025 16:16:30, 31.809235, 17.527962, 1510, 62.089554
March 01 2025 16:17:31, 31.299305, 17.614555, 1531, 61.462688
March 01 2025 16:18:31, 30.614567, 17.605400, 1535, 61.343285
March 01 2025 16:19:31, 28.667736, 17.570686, 1553, 60.805969
March 01 2025 16:20:31, 30.337906, 17.711830, 1562, 60.537312
March 01 2025 16:21:31, 31.917667, 17.698669, 1587, 59.791046
March 01 2025 16:22:32, 30.551720, 17.663765, 1593, 59.611938
March 01 2025 16:23:32, 30.704975, 17.630386, 1563, 60.507462
March 01 2025 16:24:32, 30.891132, 17.649841, 1535, 61.343285
March 01 2025 16:25:32, 30.404377, 17.432404, 1586, 59.820896
March 01 2025 16:26:33, 29.426193, 17.442894, 1582, 59.940300
March 01 2025 16:27:33, 30.087757, 17.459488, 1607, 59.194031
March 01 2025 16:28:33, 31.538486, 17.567062, 1575, 60.149254
March 01 2025 16:29:33, 29.680252, 17.493629, 1568, 60.358208
March 01 2025 16:30:34, 29.642487, 17.538071, 1582, 59.940300
March 01 2025 16:31:34, 30.580616, 17.614937, 1600, 59.402985
March 01 2025 16:32:34, 30.074215, 17.700005, 1535, 61.343285
March 01 2025 16:33:34, 30.316448, 17.749786, 1571, 60.268658
March 01 2025 16:34:34, 29.022503, 17.749405, 1566, 60.417912
March 01 2025 16:35:35, 30.378246, 17.636490, 1521, 61.761192
March 01 2025 16:36:35, 29.745293, 17.554665, 1556, 60.716419
March 01 2025 16:37:35, 29.828358, 17.412186, 1535, 61.343285
March 01 2025 16:38:35, 30.792522, 17.329216, 1555, 60.746269
March 01 2025 16:39:36, 30.898952, 17.370224, 1525, 61.641792
March 01 2025 16:40:36, 30.292320, 17.174530, 1554, 60.776119
March 01 2025 16:41:36, 31.340408, 17.115974, 1535, 61.343285
March 01 2025 16:42:36, 30.621529, 17.212868, 1557, 60.686565
March 01 2025 16:43:37, 29.972935, 17.111206, 1555, 60.746269
March 01 2025 16:44:37, 30.861187, 17.106819, 1535, 61.343285
March 01 2025 16:45:37, 31.055260, 17.243004, 1501, 62.358208
March 01 2025 16:46:37, 30.851078, 17.261314, 1575, 60.149254
March 01 2025 16:47:38, 30.047321, 17.256546, 1565, 60.447762
March 01 2025 16:48:38, 30.161285, 17.379379, 1570, 60.298508
March 01 2025 16:49:38, 30.605507, 17.487717, 1552, 60.835819
March 01 2025 16:50:38, 30.224037, 17.531967, 1515, 61.940300
March 01 2025 16:51:38, 32.060051, 17.616844, 1589, 59.731342
March 01 2025 16:52:39, 29.599285, 17.575264, 1565, 60.447762
March 01 2025 16:53:39, 31.492233, 17.560577, 1594, 59.582088
March 01 2025 16:54:39, 31.685543, 17.592239, 1535, 61.343285
March 01 2025 16:55:39, 32.323551, 17.553139, 1584, 59.880596
March 01 2025 16:56:40, 32.044601, 17.571259, 1570, 60.298508
March 01 2025 16:57:40, 32.169247, 17.582321, 1584, 59.880596
March 01 2025 16:58:40, 29.030323, 17.313957, 1535, 61.343285
March 01 2025 16:59:40, 30.515194, 17.304230, 1518, 61.850746
March 01 2025 17:00:41, 30.841923, 17.244148, 1535, 61.343285
March 01 2025 17:01:41, 32.010841, 17.399025, 1535, 61.343285
March 01 2025 17:02:41, 32.367802, 17.491531, 1535, 61.343285
March 01 2025 17:03:41, 32.795048, 17.571640, 1564, 60.477612
March 01 2025 17:04:42, 33.245659, 17.646027, 1599, 59.432835
March 01 2025 17:05:42, 32.997227, 17.684174, 1557, 60.686565
March 01 2025 17:06:42, 31.791496, 17.722130, 1581, 59.970150
March 01 2025 17:07:42, 29.752350, 17.616844, 1535, 61.343285
March 01 2025 17:08:42, 31.721020, 17.725182, 1523, 61.701492
